,0
2024-06-06 12:00:00+00:00,0.3610593
2024-06-06 13:00:00+00:00,0.9783571
2024-06-06 14:00:00+00:00,0.7563274
2024-06-06 15:00:00+00:00,0.49348938
2024-06-06 16:00:00+00:00,-0.014839113
2024-06-06 17:00:00+00:00,-0.112219095
2024-06-06 18:00:00+00:00,-0.05946268
2024-06-06 19:00:00+00:00,-0.1493316
2024-06-06 20:00:00+00:00,-0.014711976
2024-06-06 21:00:00+00:00,0.025248796
2024-06-06 22:00:00+00:00,-0.04073775
2024-06-06 23:00:00+00:00,-0.08048272
2024-06-07 00:00:00+00:00,-0.03083241
2024-06-07 01:00:00+00:00,-0.060185432
2024-06-07 02:00:00+00:00,-0.07925236
2024-06-07 03:00:00+00:00,-0.16291547
2024-06-07 04:00:00+00:00,-0.07237515
2024-06-07 05:00:00+00:00,0.043746814
2024-06-07 06:00:00+00:00,0.08598888
2024-06-07 07:00:00+00:00,0.47444642
2024-06-07 08:00:00+00:00,0.36616766
2024-06-07 09:00:00+00:00,0.68586874
2024-06-07 10:00:00+00:00,0.116895914
2024-06-07 11:00:00+00:00,0.12756443
2024-06-07 12:00:00+00:00,0.30620587
2024-06-07 13:00:00+00:00,0.1669265
2024-06-07 14:00:00+00:00,0.32938874
2024-06-07 15:00:00+00:00,0.36824316
2024-06-07 16:00:00+00:00,-0.16073042
2024-06-07 17:00:00+00:00,-0.16378921
2024-06-07 18:00:00+00:00,0.013971075
2024-06-07 19:00:00+00:00,-0.08985352
2024-06-07 20:00:00+00:00,0.051874027
2024-06-07 21:00:00+00:00,0.13820168
2024-06-07 22:00:00+00:00,0.025371164
2024-06-07 23:00:00+00:00,0.040415764
2024-06-08 00:00:00+00:00,-0.03165108
2024-06-08 01:00:00+00:00,-0.021798074
2024-06-08 02:00:00+00:00,-0.079554796
2024-06-08 03:00:00+00:00,-0.13760024
2024-06-08 04:00:00+00:00,-0.23058069
2024-06-08 05:00:00+00:00,-0.16302377
2024-06-08 06:00:00+00:00,-0.30844268
2024-06-08 07:00:00+00:00,-0.3613012
2024-06-08 08:00:00+00:00,-0.45144776
2024-06-08 09:00:00+00:00,-0.30908823
2024-06-08 10:00:00+00:00,0.115380645
2024-06-08 11:00:00+00:00,0.43600112
2024-06-08 12:00:00+00:00,0.14168954
2024-06-08 13:00:00+00:00,0.13329458
2024-06-08 14:00:00+00:00,0.18640387
2024-06-08 15:00:00+00:00,0.1950829
2024-06-08 16:00:00+00:00,0.10581362
2024-06-08 17:00:00+00:00,0.18270916
2024-06-08 18:00:00+00:00,0.19199872
2024-06-08 19:00:00+00:00,0.2049413
2024-06-08 20:00:00+00:00,0.2536071
2024-06-08 21:00:00+00:00,0.29258966
2024-06-08 22:00:00+00:00,0.20783663
2024-06-08 23:00:00+00:00,0.0804342
2024-06-09 00:00:00+00:00,-0.0032303333
2024-06-09 01:00:00+00:00,0.070628226
2024-06-09 02:00:00+00:00,0.07029402
